COMMENT_ID,CATEGORY,SUBCATEGORY,CONTENT,UMAP_1,UMAP_2
369,Economic recovery & small business support,Importance of supporting local businesses,"This is important, but it should be guided by a well-thought-out strategic plan, accompanied by clear performance indicators and milestones. This will help ensure that resources are spent effectively and that we achieve tangible results, rather than investing in efforts with no measurable impact, as we've seen with some of our homeless initiatives.",21.93098831,-23.64330483
505,Economic recovery & small business support,Importance of supporting local businesses,"Local businesses in Altadena that survived the fire have been destroyed by loss of the community.  We need to help these businesses stay open and keep people employed.  This is a critical part of our community. 
 Once everything closes, there will be nothing here except big box stores.",22.00893211,-25.48849487
752,Economic recovery & small business support,Importance of supporting local businesses,"Every business near fire areas are struggling. Not only have many residents had to leave, but the ones remaining are financially stressed.",22.63373184,-25.15529442
766,Economic recovery & small business support,Importance of supporting local businesses,"I fear the small businesses still standing will be forced to close due to families being displaced. We are already seeing it with places like Mathnasium and CodeNinjas in Altadena.  Given the decimation of the schools and aftercare programs, and provided the air is deemed safe, a program to shuttle kids to such places could help them stay solvent.",22.50441742,-25.94221687
1146,Economic recovery & small business support,Importance of supporting local businesses,Supporting local businesses should   be a very high priority. With restricted traffic and homeowners evacuation it will be extremely difficult for local businesses to continue to operate profitably. I worked from my home and lost everything in the fire. IT has proven very difficult trying to operate my business without my tools of office files. Grants have helped but it hasn't been enough.  I see millions of dollars being raised for fire relief but it hasn't really helped us so far.,22.14086723,-24.55051804
1177,Economic recovery & small business support,Importance of supporting local businesses,local business is critical but often a forgotten stakeholders in all of this.  they need to be prioritized.,23.03167152,-23.9351902
1185,Economic recovery & small business support,Importance of supporting local businesses,Communities depend on businesses and residents to support a vibrant economy. A full ecosystem is needed for a healthy and sustainable community.,23.35612297,-25.90940476
1194,Economic recovery & small business support,Importance of supporting local businesses,"Businesses are critical to providing goods to the community. Without 3rd places, a community cannot thrive. Also, set backs should be increased like after the Paradise fire, reduces spread rate of fires AND entices fire insurance companies to return.",22.25111008,-24.88321877
1210,Economic recovery & small business support,Importance of supporting local businesses,"This is so very important. Altadena's backbone is small, mom 'n pop businesses, and they cannot come back without support. Otherwise soulless, generic chains will fill the void.",22.01295281,-25.8415165
1300,Economic recovery & small business support,Importance of supporting local businesses,Depends on the community.  I sense this is more needed in Altadena than Palisades.,21.66472626,-25.73283196
1340,Economic recovery & small business support,Importance of supporting local businesses,"We must support those who lost their businesses and were employing local workers. For communities to prosper, we must incentivize the local economy to ensure everyone not only recovers, but everyone thrives.",22.43514442,-23.86110306
1569,Economic recovery & small business support,Importance of supporting local businesses,"Local and small businesses are vital to the community.  Their needs may appear to be different from the residents, and those differences should be acknowledged.  I would see this as a opportunity to prioritize local businesses.",21.17245293,-23.91493034
1641,Economic recovery & small business support,Importance of supporting local businesses,I'm so worried for the local businesses. I don't know how any of them will survive this.,23.02745438,-25.68360138
1714,Economic recovery & small business support,Importance of supporting local businesses,"I absolutely support economic assitance for local, small businesses.",24.35486794,-24.36798859
1735,Economic recovery & small business support,Importance of supporting local businesses,"Take care of the local business owners as well as the owners (first) EXPEDIENTLY,",23.49447441,-23.71136093
1078,Economic recovery & small business support,Importance of supporting local businesses,"YES!  Exactly this.  Dena gets it.  We're not waiting, it's happening organically.",23.82301712,-24.05675697
1517,Economic recovery & small business support,Incentives for small business recovery,"Remove all bottlenecks when it comes to grants, economic recovery, and small business support.",20.76954269,-20.84932327
1596,Economic recovery & small business support,Incentives for small business recovery,Support/grants for pre-fire established small businesses that have been impacted by the fires.,20.80705833,-20.51727486
1392,Economic recovery & small business support,Incentives for small business recovery,"The small business support that exists right now is a complete joke. They are high interest loans that are few and far between, businesses in palisades are battling with their internet provider for early cancellation - it's not early cancellation. There is nothing to go back to!! Some of them are on the hook for over $10,000! These are everyday people
Who showed up day in and day out for our community and the county/city/state is turning their backs on them. 

Why are their no streamlined grants? Incentive them to say.",23.86789322,-24.95195198
1613,Economic recovery & small business support,Incentives for small business recovery,Make sure some of the new commercial real estate in the village is affordable and isn't just The Village in the Palisades part II.,23.31562042,-23.56494904
445,Economic recovery & small business support,Incentives for small business recovery,"Again, this would be great, but I predict it would get so tied up by various interest groups I almost would rather you not bother. Please just slash regulations, stop trying to control prices, and let people get to work.",24.49649811,-20.3106041
692,Economic recovery & small business support,Incentives for small business recovery,"Please start encouraging developers/business owners to expand there operations, more units will decrease the price, more business will stimulate the economy",23.88582611,-20.90615845
745,Economic recovery & small business support,Incentives for small business recovery,"Lets choose the best alternatives in shot AND long run, on the topics we covered specially on the residential-commercial structures AND in the thermal exterior walls coverings. AND work on the grants.",24.509655,-21.71593857
819,Economic recovery & small business support,Incentives for small business recovery,Give small businesses interest-free loans to rebuild. Maybe lessen their state and local tax burden for the next 2-3 years.,25.03713417,-21.00201416
1051,Economic recovery & small business support,Incentives for small business recovery,"Rather than tax, tax, tax to create subsidies, let's make it easier for businesses to operate. Cut the red tape. Incentivize them to stay in Los Angeles.",25.61267281,-20.9597435
1063,Economic recovery & small business support,Incentives for small business recovery,We still need tax revenue for essential services like disaster recovery. Raising taxes on worker classes while dropping taxes on business has been proven to hurt the state of CA in the long run. We should not go back.,26.06103325,-20.26452065
1334,Economic recovery & small business support,Incentives for small business recovery,More incentives for businesses to come back. We are still destitute in Paradise CA,24.53483009,-20.55636406
1364,Economic recovery & small business support,Incentives for small business recovery,"Make it so all the small businesses can come back. Grants, incentives, or any sort of help should be given",24.68348122,-21.28288651
1395,Economic recovery & small business support,Incentives for small business recovery,"Subsidize local, small businesses",24.21001053,-20.7927227
1614,Economic recovery & small business support,Incentives for small business recovery,"Aside from grants and loans, consideration might be given to a tax relief program for the wildfire area.",25.42305374,-20.14643669
1630,Economic recovery & small business support,Incentives for small business recovery,Incentives like grants for prior businesses and tax free status for a period of time,25.13342094,-20.35873795
1658,Economic recovery & small business support,Incentives for small business recovery,"Don't need tax relief as much as streamlining approvals to get businesses back open, and densifying neighborhoods to make small businesses more profitable. Best way to assist local businesses is to get them back open again and as easily accessible as possible.",25.92332459,-20.74829483
1672,Economic recovery & small business support,Incentives for small business recovery,It would be extremely helpful for ongoing grants to be available for folks that are rebuilding Altadena. Continuing to pay mortgage and rent is extremely difficult.,21.45828056,-25.39605141
414,Economic recovery & small business support,Incentives for small business recovery,"Streamlining support for small businesses to revitalize neighborhoods, please! Let the fruit carts and taco trucks thrive!",23.08968735,-24.81892586
441,Economic recovery & small business support,Incentives for small business recovery,"As long as there are checkpoints and the lines to enter are long, it will be very difficult for businesses to thrive.   We need to help them",22.64351463,-24.21306419
702,Economic recovery & small business support,Incentives for small business recovery,Allow small business owners to rebuild and restore before greedy companies take their space,24.41738892,-23.94496536
858,Economic recovery & small business support,Incentives for small business recovery,"Everyone is financially stressed by this. Being self-employed is tough but especially when the documentation for assistance is based on paperwork that you wouldn't normally have. Adjust the requirements. I can't prove paychecks, or - as requested - prove lack of paychecks (impossible to prove a negative) to get assistance. Or provide a named location for work when I worked from home (and computer doesn't recognize that as a location) SoCal is known for its entrepreneurialism but then focuses on paperwork of employee status.",22.65371895,-24.99344063
937,Economic recovery & small business support,Other,"People need money to put food on their table and a roof over their head. But any business recovery needs to be cognizant of the needs of the community. It would be a shame if pure market interests are what dictated the kind of business and industries that get created and not the interests of the people who live there.
We don't need anymore extractive business's like mining, real estate speculation, and warehousing but more restorative/regenerative business like food coops, watershed protection , and habitat restoration.",23.43870735,-25.00106239
875,Economic recovery & small business support,Other,"I was in a fire recovery support group, and hearing the stories of people waiting in lines for vouchers for 8 hours is a joke. Working class people don't have the time for that. Older people shouldn't have to stand in a line for that long. And the people waiting in that line weren't even all guaranteed relief! The whole day passed and people after the 400th person were denied. Also - of the people who received relief vouchers, they then had to go to a Walmart to cash them (which some employees didn't even know how to do). There is one too many steps involved. A relief voucher should be minimal steps. What if people don't have easy access to transportation? And why is the government relying on private corporations? It's just so dystopic.",22.92201614,-24.39886475
887,Economic recovery & small business support,Other,Support for not just homeowners and landlords in the 'burn scar' but in the entire community where long and short term renters leave..,21.36953354,-23.93793869
1495,Economic recovery & small business support,Other,Through no fault of our own we are underinsured.  It's still unclear if we are going to get any FEMA money.  I still don't know what role Hagerty is going to play.,24.16600037,-25.48813057
829,Economic recovery & small business support,Other,"Renters were the most badly hurt while landlords claimed insurance money.  

More education about need for renters insurance is needed.  Earthquake policy is available from the state for homes (landlords). Loss of use policy should be offered to all renters.",21.67426682,-23.61031151
540,Economic recovery & small business support,Other,Rebuild the homes and business will follow,24.09205246,-21.65940094
974,Economic recovery & small business support,Other,Provide grants to help people fire harden their homes for those who can't afford it to reduce the chances and severity of future fires,24.97624588,-21.58140564
780,Economic recovery & small business support,Other,"The Army Corps is not funded nor has a mandate to help commercial properties, churches and other non residential properties.  

How can we say our communities are safe if all the commercial district cleanup efforts are handled by commercial property owners.  

There must be support for this, if we want economic recovery to return to these affected communities.  

Phase 2 of the cleanup may be complete by Jan 6th 2026, but if the commercial zones are not cleaned, we will have large areas that will continue to contaminate the rest of the community. 

Why did the State of California not ask FEMA and the Federal Government for assistance in this type of aid?",23.10843658,-22.67611885
861,Economic recovery & small business support,Other,Clear the business areas that burned. Army Core is not contracted to do this and we must clear in order to rebuild.,23.0291729,-22.05840683
543,Economic recovery & small business support,Other,"We already had a shortage of construction labor b4 the disaster

There is an opportunity here to create 1,000s of jobs & numerous small biz's
                               
LA Economic & Workforce Dept needs to implement a strategic workforce development initiative, including the formation of small biz    

Work skill/biz courses could be offered tuition free at LAUSD's 13 adult education/trade schools

Fed/State/NGO small biz assistance, funding/grants can be combined to fund the outfitting of the small companies which will drive the recovery

We don't need master carpenters, but workers who can assemble prefab, install ADUs, living pods, appliances etc. & connect them 2 utilities

Let residents drive the recovery, not big const firms..",24.80830002,-23.07283592
1450,Economic recovery & small business support,Other,Need a solid plan for rebuilding. If the people are there business are more likely to reopen. Again low interest rates for business as well as homeowners.,24.52070236,-22.50693321
1287,Economic recovery & small business support,Other,We need our small businesses to be made whole.,22.9516201,-22.98580933
1384,Economic recovery & small business support,Other,"The economy already favors the wealthy and successful, so these emergencies require special protections and provisions for underserved small businesses that need extra help to recover.",22.45601845,-23.30948257
1687,Economic recovery & small business support,Other,working with the county is extremely difficult and time consuming. policies mostly don't make sense and are often conflicting. this is an opportunity to streamline the processes without degrading the quality of the outcome.,20.50310707,-20.15574265
1215,Economic recovery & small business support,Other,Can someone set up a grant finder website?,20.9154129,-20.08565903
1314,Economic recovery & small business support,Other,We are middle income family-working class.  We need grants and we need the help.,20.97071457,-21.22249222
1512,Economic recovery & small business support,Other,Accessible grants for homeowners too. **There's an underserved middle between those who qualify for aid and those who don't need it.** Please help us with grants to rebuild. I'm begging you. I can't give up the plot where my long gone grandparents held me and I took my first steps.,21.34797096,-20.73403549
288,Economic recovery & small business support,Other,"The American Red Cross worked faster than any other entity to ensure we had money days after the fire took our home. I believe in nonprofit support, especially where government bureaucracy can sometimes slow relief.",21.43778229,-21.96497345
307,Economic recovery & small business support,Other,I donate my time going around pick up garbage people dump I get paid nothing to me that's fine when kids on the bus come and thank you and when kids are in a safe clean place they can explore it more to me than any amount of money in the world.however it would be great to be able to go to a house that you can call home and shower without worrying about if you have to go.thank you wanda.,21.90844536,-22.42081833
465,Economic recovery & small business support,Other,"If an area is still covered in debris or is toxic, the clean-up should be first.",22.17521668,-22.84427834
552,Economic recovery & small business support,Other,We need better equitable contracting practices to ensure that the tax payer funds use for services actually have outcomes that benefit our community.,22.29080772,-21.72400856
901,Economic recovery & small business support,Other,The free market can and will resolve personal and business financial and employment issues. Government should allow general liberty to work naturally.,23.47950745,-21.77105904
966,Economic recovery & small business support,Other,"Broaden the C.C.C. mandate to take in more people, pay them, and help the community with cooperative neighborhood efforts.",22.97360611,-22.0962162
1091,Economic recovery & small business support,Other,Allow for more commercial buildings along the primary corridors such as Fair Oaks and Lake Avenues,24.04442787,-22.72747994
1414,Economic recovery & small business support,Other,This really equires the Mayor and Supervisors to create a list of projects and see which they can partner with the State and Federal Gov to reduce or eliminate corporate gouging and unfairness.,22.61575127,-22.36128998
1471,Economic recovery & small business support,Other,"I agree with the idea that there is corporate gouging and unfairness going on, because we all know this is happening, it's just the state doesn't want to put money into audits to catch and stop it from happening.  But I don't think the government elects (Mayor and Supervisors) need to manage something like this.  It would be like allowing the fox to watch over the hen house.  They already don't do a good job at their jobs, which is why we are in the state we are in.  So why give them more authority to come up with more projects, to give away more of our taxpayers money that will go more to waste?   I agree with the prior statement, let charities take this on if they feel the need to.",23.45591545,-22.64260864
1544,Economic recovery & small business support,Other,"stop blanket support and giving to those who already have more than they need and prioritise aid to those who are really struggling, without patronising and making them feel like second class citizens.",22.40947723,-22.50920677
1588,Economic recovery & small business support,Other,Agreed,23.8096962,-22.24766922
