COMMENT_ID,CATEGORY,SUBCATEGORY,CONTENT,UMAP_1,UMAP_2
976,Emotional & mental health support,Mental health support,I haven't slept well since January 6th. Every night I have nightmares. I'm sure I'm not alone.,25.40839958,5.106856823
977,Emotional & mental health support,Other,The online mental health program for LA needs to be built bigger and advertised!,25.32284927,6.899710655
995,Emotional & mental health support,Free emergency counseling,Free weekly counseling sessions for all victims and survivors!!,24.19590187,7.094160557
998,Emotional & mental health support,Mental health support,"We need to be more resilient. Our parents and grandparents didn't have counseling, they got to work. Cleaned up and moved forward. We can do that.",26.20563316,4.277995586
1069,Emotional & mental health support,Other,We need to provide both immediate and long-term support for individuals and families impacted by the fires. It should be culturally appropriate and include access online and in person.,24.40320969,5.920104027
1080,Emotional & mental health support,Mental health support,"Having just spent Saturday night up in Dena again for the first time since Jan 8, the need for this was more than palatable.  More than ten of us who did not know each other, stood in front of a banner in a parking lot, sharing our stories, and offering support.  We're all devastated.",25.83757782,4.966367722
1143,Emotional & mental health support,Other,This hasn't been a large problem for my wife and myself. But we have met many other survivors that do need some assistance in this area. Offering online assistance might be a great solution for those that have access to online assistance. Perhaps some group sessions of those suffering similar afflictions might be beneficial too. Offering cultural appropriate group sessions with multilingual would be a good idea too.,25.58832932,6.500874043
1170,Emotional & mental health support,Mental health support,We have a lot of resources at our schools. We need to host community gatherings.,25.74716377,5.379829407
1202,Emotional & mental health support,Other,"Steer those that need help to existing resources from churches, schools, to community groups.",25.21997261,5.669607639
1220,Emotional & mental health support,Other,"Our senior community, especially in Altadena, needs support navigating this disaster!",23.96700668,5.744256973
1237,Emotional & mental health support,Mental health support,"City of Pasadena needs to put out a weekly newsletter for all support that is available , especially for the week. I know many churches, schools, and community groups are very actively involved in providing support, but when and where these events will take place need to be shared for all. Local tv stations need to help spread work. I know LAist radio is doing a nice job sharing info.",25.89252663,5.556376457
1303,Emotional & mental health support,Other,"I agree, there should be more support for our most vulnerable in our communities! Seniors, veterans, disabled, people with less than who were displaced/affected from any disaster including fires.",23.81616783,5.684683323
1308,Emotional & mental health support,Free emergency counseling,"We are using our health insurance to get the counseling for the entire family, but our special need child need much more support.  We relocated and the regional center transfer is stopped and we don't receive any support after the fire.  just adding more stress to our family.",23.76739311,6.641727924
1332,Emotional & mental health support,Free emergency counseling,Free counseling as needed,24.41941261,6.930422783
1347,Emotional & mental health support,Mental health support,"Two friends of mine lost EVERYTHING, and I have thought of them every single day since the fire. People need to process this and they need all the help they can get.",25.45791054,4.972315311
1359,Emotional & mental health support,Mental health support,"If we care for people's mental health now there will
Be less fallout down the road",25.15125656,3.678933144
1362,Emotional & mental health support,Free emergency counseling,Free counseling. No referrals or insurance needed. It's been almost 3 months and I know people are still not okay,23.88471985,7.003421783
1394,Emotional & mental health support,Mental health support,Local support groups neighbor to neighbor.  Teen talk model for support,26.00605774,5.143137932
1419,Emotional & mental health support,Other,Preventing and foreseeing disasters is the best strategy.,25.31697846,4.470286846
1437,Emotional & mental health support,Free emergency counseling,City government should have no role in providing counseling or trauma support other than links to resources.,24.18423271,6.466929913
1447,Emotional & mental health support,Other,Maybe on a community level thru religious affiliations and other community organizations but not the county not city,24.28463173,6.316121578
1456,Emotional & mental health support,Mental health support,I would hope there would be some type of group trauma/grief support groups related to the fires provided by our local communities.,25.58168602,5.02545166
1465,Emotional & mental health support,Other,"This is an important role that schools, libraries, and community centers should play.",25.10433197,5.764061451
1497,Emotional & mental health support,Mental health support,"This is by far the most upsetting, anxiety-inducing experience I've ever had.",25.28717041,5.263640404
1510,Emotional & mental health support,Other,"I mean, I'm still not sleeping, are you? We had to silence amber and silver alerts on my phone because I lose it whenever I hear the sound. 

If you were to drive around the rubble in the middle of the night I feel like you might actually spot our souls there, haunting them.",25.01387405,5.398490429
1518,Emotional & mental health support,Mental health support,Everyone affected can benefit from this in general on every level.,25.91412354,4.66442728
1526,Emotional & mental health support,Other,"I think we don't express emotional and mental health needs easily. So, this ""problem"" is important but it should not be too overt. I think the DRC emotional support dog presence is great. People might gravitate more toward a pet to get in touch with what they might be experiencing.",23.93924141,5.335989475
1535,Emotional & mental health support,Counseling access through healthcare,This should be included in our basic human right to healthcare.,23.09082794,4.924347878
1539,Emotional & mental health support,Counseling access through healthcare,Healthcare should be a human right. Community requires good mental health.,23.3342762,5.092606068
1553,Emotional & mental health support,Mental health support,"For the most part, I think Californians are well plugged into counselling and trauma support services. Internet can actually be a great resource for counseling. We had invested in our neighbourhood in local block parties when disaster wasn't happening and this actually paid dividends during the fires, as neighbours checked on neighbours and consulted together about what action to take. So much can be done at the local level. Fostering a spirit of neighbour and community care can do wonders and doesn't need to cost!",26.28918457,5.379707813
1575,Emotional & mental health support,Mental health support,"As someone who works in schools with students of all ages, this is obviously a top area of need for me.  Trauma does not just go away when a home is rebuilt.  Lives are upended, students are unable to attend school or must attend a different school.  Some families may not be able to return.  So many bits and pieces of us are left behind.  Ensuring access to quality mental health supports is important for everyone.",25.71879196,5.738448143
1584,Emotional & mental health support,Other,"No comments to offer, but I realize that this is important. I leave it to the experts to offer concrete suggestions.",24.15547943,5.184143066
1598,Emotional & mental health support,Mental health support,Anything that can be done to help the people affected by this horrible situation must be done--so that healing and rebuilding can take place.,25.21054077,4.762312412
1634,Emotional & mental health support,Mental health support,"Engage all fire victims so they can help create their community. Offer support, listen. Allow them to build a temporary shelter if they want or need to live on their property while rebuilding.",24.79853439,4.391784191
1646,Emotional & mental health support,Other,"Sorry, but there are many nonprofits and for-profit organizations who can provide these services",24.73028565,6.277758598
1677,Emotional & mental health support,Mental health support,"focus on rebuilding, that would alleviate stress & help mental health",25.06318665,4.109735489
1690,Emotional & mental health support,Other,"i think this is very important, but the way to deal with it is to actually support people getting back on their feet, not providing mental health services.",24.15748978,4.503029823
1697,Emotional & mental health support,Mental health support,"Need to focus on helping individuals save their properties and rebuild. Focus on the children that lost schools, community activities and their childhood because they no longer have a home.",25.30957985,4.250171661
1703,Emotional & mental health support,Mental health support,Helping everyone impacted with a plan and financial assistance will go a long way to supporting mental health,25.64414215,4.358439922
1719,Emotional & mental health support,Other,"This is a traumatic event to all, and city support for emotional and mental health for those who do not have access is welcome.",24.40877533,5.560544968
